,question,label
217,An object is dropped from Symbol(x) plane and falls Integer((d)) feet during the first second For each succeeding second it falls Integer((d)) feet more than the distance covered in the preceding second How far has it fallen after Integer((d)) seconds,series_and_sequence
218,Find the next three terms of the arithmetic sequence Integer((d)) Integer((d)) Integer((d)) Integer((d)) …,series_and_sequence
219,In the arithmetic sequence Integer((d)) Integer((d)) Integer((d)) (d)… what is the (d)th term,series_and_sequence
220,Find the (d)st term of the arithmetic sequence Integer((d)) Integer((d)) Integer((d)) (d)…,series_and_sequence
221,In the arithmetic sequence Integer((d)) Integer((d)) Integer((d)) Integer((d)) find Symbol(x) if a_n Integer((d)),series_and_sequence
222,The (d)rd term of an arithmetic sequence is Integer((d)) and the (d)th term is Integer((d)) Find Symbol(x) Symbol(x) and the (d)st term,series_and_sequence
223,In the sequence Integer((d)) Integer((d)) Integer((d)) (d)… what term has Symbol(x) value of Integer((d)),series_and_sequence
224,In the sequence Integer((d)) Integer((d)) Integer((d)) Integer((d)) Integer((d)) Integer((d)) find its arithmetic means,series_and_sequence
225,What operation is used in obtaining the next terms in Symbol(x) geometric sequence,series_and_sequence
226,What operation is used in obtaining the succeeding terms in an arithmetic sequence,series_and_sequence
227,Which of the following terms is closely related to Symbol(x) geometric sequence,series_and_sequence
228,Which of the following terms is closely associated to an arithmetic sequence,series_and_sequence
229,Which of the following sequences is arithmetic,series_and_sequence
230,Which of the following presents Symbol(x) geometric sequence,series_and_sequence
231,What is the common difference in the sequence Integer(-(d)) Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))) Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Integer((d)),series_and_sequence
232,What is the common ratio in the sequence Integer(-(d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))),series_and_sequence
233,Is the following an arithmetic sequence Integer((d)) Integer((d)) Integer((d)) Integer((d)),series_and_sequence
234,Is the following an arithmetic sequence Integer((d)) Integer((d)),series_and_sequence
235,Is the following an arithmetic sequence Integer((d)),series_and_sequence
236,Is the following an arithmetic sequence Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))),series_and_sequence
237,Is the following an arithmetic sequence Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))),series_and_sequence
238,Find the next three terms of the geometric sequence Integer((d)) Integer((d)) (d)…,series_and_sequence
239,You are planning to buy Symbol(x) new blouse which costs ₱(d) as Symbol(x) present to your mother this Christmas season You started saving money on the first week of November and doubled the amount to be saved every week If you started saving ₱(d) on the first week will you be able to buy the blouse at the end of the second week of December What is the sequence obtained,series_and_sequence
240,Find the missing term of the sequence Integer((d)),series_and_sequence
241,Find the missing term of the sequence Integer((d)),series_and_sequence
242,Identiy the value of the missing term in the geometric sequence Integer(-(d)) Integer((d)) Integer(-(d)),series_and_sequence
243,Identiy the value of the missing term in the geometric sequence Integer((d)) Integer((d)) Integer((d)),series_and_sequence
244,Identiy the value of the missing term in the geometric sequence Integer(-(d)),series_and_sequence
245,Identiy the value of the missing term in the geometric sequence Add(Mul(Integer(-(d))Integer((d)))Mul(Integer(-(d))Integer((d)))Integer(-(d))),series_and_sequence
246,Identiy the value of the missing term in the geometric sequence Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))),series_and_sequence
247,Is the following sequence arithmetic or geometric Integer((d)) Integer((d)) Integer((d)) Integer((d)),series_and_sequence
248,Is the following sequence arithmetic or geometric Add(Integer((d))Mul(Integer(-(d))Integer((d)))),series_and_sequence
249,Is the following sequence arithmetic or geometric Integer((d)),series_and_sequence
250,Is the following sequence arithmetic or geometric Add(Integer(-(d))Mul(Integer(-(d))Integer((d)))),series_and_sequence
251,This refers to the number that is being multiplied to obtain Symbol(x) geometric sequence,series_and_sequence
252,Which of the following statements is true to all geometric sequences,series_and_sequence
253,If the common ratio of Symbol(x) sequence is –(d) and the first term is Integer((d)) then the fourth term is,series_and_sequence
254,Which of the following is an example of Symbol(x) geometric sequence,series_and_sequence
255,Supply the missing term in the sequence Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) to make it Symbol(x) geometric sequence,series_and_sequence
256,Which of the following statements will let you obtain the common difference of an arithmetic sequence,series_and_sequence
257,What is the common difference in the sequence Integer((d)) Mul(Integer((d))Pow(Integer((d))Integer(-(d)))) Integer((d)) [Add(Mul(Integer(-(d))Integer((d)))Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))))],series_and_sequence
258,Which of the following is NOT an arithmetic sequence,series_and_sequence
259,What term fits on the blank in the sequence __ Integer((d)) Integer((d)) Integer((d)) …,series_and_sequence
260,Determine whether the situation is arithmetic geometric or neither Growth of bacteria on Symbol(x) petri dish,series_and_sequence
261,Determine whether the situation is arithmetic geometric or neither Integer((d)) Integer((d)) Integer((d)) Integer((d)),series_and_sequence
262,Determine whether the situation is arithmetic geometric or neither Doubling your weekly savings,series_and_sequence
263,Determine whether the situation is arithmetic geometric or neither The number of people watching Symbol(x) viral video within an hour,series_and_sequence
264,Determine whether the situation is arithmetic geometric or neither Playing the stacking cups game,series_and_sequence
265,Determine whether the situation is arithmetic geometric or neither The taxi fare Symbol(x) passenger pays per kilometer traveled,series_and_sequence
266,Which of the following binomials is Symbol(x) factor of the P(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomials
267,Is the first polynomial Symbol(x) factor of the second polynomial Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))),polynomials
268,Which is the missing factor in the equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
269,Which of the following is NOT Symbol(x) factor of Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomials
270,What are the factors of Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomials
271,What is the remainder when Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Symbol(x)Integer((d))) is divided by Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
272,When P(x) is divided by Add(Mul(Integer(-(d))Symbol(x))Symbol(x)) and the remainder is equal to zero it means,polynomials
273,Evaluate the polynomial Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Symbol(x)Integer((d))) if the value of Symbol(x) Integer(-(d)),polynomials
274,Which polynomial gives Symbol(x) remainder of Integer((d)) when divided by Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomials
275,Which of the following is Symbol(x) factor of Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomials
276,What is the remainder if Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) is divided by Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
277,Which statement is true,polynomials
278,Which is the remainder if Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) is divided by Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
279,Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor of Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Symbol(x))Integer((d))),polynomials
280,Find another factor of Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) if Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor,polynomials
281,f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Function(x)(Integer((d))),polynomials
282,f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Mul(Integer(-(d))Symbol(x)),polynomials
283,f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)),polynomials
284,g(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Integer((d))) if Function(x)(Integer((d))),polynomials
285,g(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Integer((d))) if Function(x)(Integer((d))),polynomials
286,g(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Integer((d))) if Mul(Integer(-(d))Symbol(x)),polynomials
287,f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Mul(Integer(-(d))Symbol(x)),polynomials
288,f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Function(x)(Integer((d))),polynomials
289,f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) if Mul(Integer(-(d))Symbol(x)),polynomials
290,Determine if Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor of P(x) where P(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Symbol(x))Integer((d))),polynomials
291,Determine if Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor of P(x) where P(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))),polynomials
292,Find Symbol(x) so that Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor of Add(Mul(Mul(Integer(-(d))Symbol(x))Pow(Symbol(x)Integer((d))))Mul(Pow(Symbol(x)Integer((d)))Function(x)(Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomials
293,Use the remainder theorem to find Function(x)(Integer((d))) in P(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomials
294,Prove that Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor of Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d)))) u\sin Symbol(x) the remainder theorem,polynomials
295,Evaluate Function(x)(Integer((d))) in P(y) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d)))),polynomials
296,Use the factor theorem to \det er\min Symbol(x) whether Add(Symbol(x)Mul(Integer(-(d))Integer((d)))) is Symbol(x) factor\of P(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))),polynomials
297,Use the remainder theorem to find the remainder Symbol(x) in Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) \div Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
